               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.042168,            0.029269,                   0,              0.8599,             0.68492,             0.74677,             0.42594,            0.038627,            0.026617,                   0,           0.0091189,           0.0091189,           0.0091189
                  91,            0.042369,            0.029318,                   0,              0.8595,             0.68525,             0.74717,             0.42605,            0.038623,            0.026619,                   0,            0.009109,            0.009109,            0.009109
                  92,            0.042278,            0.029456,                   0,             0.86013,             0.68515,             0.74722,             0.42618,            0.038619,            0.026619,                   0,           0.0090991,           0.0090991,           0.0090991
                  93,            0.041834,            0.028887,                   0,             0.86002,             0.68513,             0.74731,             0.42623,            0.038614,            0.026618,                   0,           0.0090892,           0.0090892,           0.0090892
                  94,            0.042513,            0.029512,                   0,             0.85962,             0.68538,             0.74742,             0.42614,            0.038608,            0.026616,                   0,           0.0090793,           0.0090793,           0.0090793
                  95,            0.042264,            0.029553,                   0,              0.8596,             0.68578,             0.74782,             0.42631,            0.038603,            0.026615,                   0,           0.0090694,           0.0090694,           0.0090694
                  96,            0.042219,            0.029135,                   0,             0.85753,              0.6867,             0.74784,             0.42643,            0.038598,            0.026614,                   0,           0.0090595,           0.0090595,           0.0090595
                  97,            0.042226,            0.029127,                   0,             0.85798,             0.68692,             0.74828,             0.42666,            0.038595,            0.026614,                   0,           0.0090496,           0.0090496,           0.0090496
                  98,            0.042569,            0.029716,                   0,              0.8593,             0.68578,             0.74812,              0.4266,            0.038596,            0.026615,                   0,           0.0090397,           0.0090397,           0.0090397
                  99,            0.042282,            0.029275,                   0,              0.8576,              0.6869,             0.74834,              0.4266,            0.038594,            0.026615,                   0,           0.0090298,           0.0090298,           0.0090298
                 100,            0.042341,            0.029626,                   0,             0.85822,             0.68656,             0.74836,             0.42677,            0.038589,            0.026613,                   0,           0.0090199,           0.0090199,           0.0090199
